일시,지역명,방문자수,검색건수,관외 이동량,숙박업소 개수,sns
12,전북특별자치도 고창군,1628395,24556,98476,32,6117.0
12,전북특별자치도 부안군,1721669,53893,126240,173,9827.0
1,제주특별자치도 제주시,18925118,690755,1149500,1311,151550.0
1,제주특별자치도 서귀포시,8222230,538449,887660,942,140303.0
2,제주특별자치도 제주시,17602573,712143,1272905,1315,152028.0
2,제주특별자치도 서귀포시,7731891,570317,979857,941,135710.0
3,제주특별자치도 제주시,19799557,716666,1063137,1330,180707.0
3,제주특별자치도 서귀포시,8508222,553099,797452,951,153418.0
4,제주특별자치도 제주시,19006199,679116,1149037,1421,172347.0
4,제주특별자치도 서귀포시,8515290,522994,872067,1016,142202.0
5,제주특별자치도 제주시,19986169,703136,1162571,1437,193276.0
5,제주특별자치도 서귀포시,8768186,517204,886462,1020,155854.0
6,제주특별자치도 제주시,19263158,729109,1423633,1445,229775.0
6,제주특별자치도 서귀포시,8269975,521169,1020566,1021,164972.0
7,제주특별자치도 제주시,19593061,744992,1241111,1449,249099.0
7,제주특별자치도 서귀포시,8286926,499218,821610,1025,175350.0
8,제주특별자치도 제주시,20086884,947574,1532262,1473,247523.0
8,제주특별자치도 서귀포시,8823165,637407,1012652,1037,179596.0
9,제주특별자치도 제주시,18280672,749938,1191888,1489,216956.0
9,제주특별자치도 서귀포시,7745590,500164,815987,1038,161524.0
10,제주특별자치도 제주시,20145873,787850,1322532,1483,210445.0
10,제주특별자치도 서귀포시,8911544,539243,927042,1042,163777.0
11,제주특별자치도 제주시,18722335,637167,1403200,1500,212626.0
11,제주특별자치도 서귀포시,8042430,431032,960861,1049,164157.0
12,제주특별자치도 제주시,18835167,622337,1030539,1517,219698.0
12,제주특별자치도 서귀포시,7933875,471018,734521,1053,171626.0
1,충청남도 천안시 동남구,7390428,192740,716164,71,19313.0
1,충청남도 천안시 서북구,7331543,230885,908231,88,24550.0
1,충청남도 공주시,3648420,94888,375022,123,17573.0
1,충청남도 보령시,3647894,113144,231164,259,11685.0
1,충청남도 아산시,8012825,238491,705135,91,23742.0
1,충청남도 서산시,4582809,81707,264252,93,15680.0
1,충청남도 논산시,3581936,57355,259701,57,8528.0
1,충청남도 계룡시,1177473,17070,86327,17,4785.0
1,충청남도 당진시,5253005,103235,316687,49,12768.0
1,충청남도 금산군,1862273,18230,165271,32,5038.0
1,충청남도 부여군,2416935,44737,143071,20,8849.0
1,충청남도 서천군,1908301,33929,133310,26,5449.0
1,충청남도 청양군,1004413,17326,94012,14,9734.0
1,충청남도 홍성군,2697743,43242,192950,26,8642.0
1,충청남도 예산군,2772124,88490,240046,41,16885.0
1,충청남도 태안군,2563367,98210,156480,671,13601.0
2,충청남도 천안시 동남구,7015810,209820,741624,72,18517.0
2,충청남도 천안시 서북구,6878073,232975,942065,89,24737.0
2,충청남도 공주시,3224990,102872,328770,122,18753.0
2,충청남도 보령시,3324770,112098,213569,261,12946.0
2,충청남도 아산시,7855633,260800,747951,96,25452.0
2,충청남도 서산시,4248234,88142,237168,97,16509.0
2,충청남도 논산시,3203010,58905,239184,53,8910.0
2,충청남도 계룡시,1081011,17965,81247,16,4599.0
2,충청남도 당진시,4863891,114742,292538,49,13240.0
2,충청남도 금산군,1659514,18129,150078,32,4194.0
2,충청남도 부여군,2118355,52345,124330,20,8733.0
2,충청남도 서천군,1668951,36754,117312,26,5618.0
2,충청남도 청양군,850330,14735,74044,14,8004.0
2,충청남도 홍성군,2528494,50902,182427,27,9409.0
2,충청남도 예산군,2640152,127017,253590,40,19464.0
2,충청남도 태안군,2436193,124274,164181,661,13833.0
3,충청남도 천안시 동남구,8663144,245234,868429,71,22390.0
3,충청남도 천안시 서북구,8069697,254720,992206,90,28930.0
3,충청남도 공주시,3989945,128360,408239,122,23116.0
3,충청남도 보령시,3770373,117558,225212,263,15248.0
3,충청남도 아산시,9105796,290936,827665,96,30039.0
3,충청남도 서산시,5021245,120843,283602,100,20930.0
3,충청남도 논산시,3920697,86896,298560,53,11037.0
3,충청남도 계룡시,1307138,20020,84517,16,6821.0
3,충청남도 당진시,5748036,154085,356917,49,16956.0
3,충청남도 금산군,2049215,24619,182437,32,8431.0
3,충청남도 부여군,2479835,54482,133511,20,11153.0
3,충청남도 서천군,2019171,61999,151237,26,8468.0
3,충청남도 청양군,969142,12779,78805,15,7280.0
3,충청남도 홍성군,2917648,50381,195631,27,10124.0
3,충청남도 예산군,2881704,92338,234288,40,16788.0
3,충청남도 태안군,2970899,153388,207511,663,17575.0
4,충청남도 천안시 동남구,7667493,262720,786123,73,24173.0
4,충청남도 천안시 서북구,7256545,250573,931257,91,30779.0
4,충청남도 공주시,3917871,146599,396848,129,21771.0
4,충청남도 보령시,3851471,123251,248632,291,17927.0
4,충청남도 아산시,8325121,300253,777756,99,30327.0
4,충청남도 서산시,5065827,168881,301294,108,21628.0
4,충청남도 논산시,3600095,67040,259945,58,10187.0
4,충청남도 계룡시,1187818,20858,85059,17,6572.0
4,충청남도 당진시,5765211,173249,371310,52,19266.0
4,충청남도 금산군,2012759,27965,182274,32,8603.0
4,충청남도 부여군,2522144,55255,144535,20,11785.0
4,충청남도 서천군,1976938,48867,148842,29,7681.0
4,충청남도 청양군,980953,16960,82251,18,7528.0
4,충청남도 홍성군,2777205,42219,183536,29,12250.0
4,충청남도 예산군,2944961,110385,252122,44,18409.0
4,충청남도 태안군,3400979,210472,283053,787,23188.0
5,충청남도 천안시 동남구,8618670,265841,808784,73,26509.0
5,충청남도 천안시 서북구,7643205,262332,942902,91,33696.0
5,충청남도 공주시,4166371,144976,431684,129,25922.0
5,충청남도 보령시,4097977,138562,281567,288,21225.0
5,충청남도 아산시,9279307,306241,795464,98,34414.0
5,충청남도 서산시,5224905,108793,300980,107,23540.0
5,충청남도 논산시,3866329,70633,277370,58,10840.0
5,충청남도 계룡시,1304950,21690,87898,17,7270.0
5,충청남도 당진시,5996600,159908,386035,50,20553.0
5,충청남도 금산군,2120482,28385,193394,32,7196.0
5,충청남도 부여군,2629964,59069,158275,21,12319.0
5,충청남도 서천군,2158906,48510,166304,30,9846.0
5,충청남도 청양군,1027233,13703,84440,18,6992.0
5,충청남도 홍성군,2867176,44406,193025,29,12150.0
5,충청남도 예산군,3039360,108385,265245,44,19551.0
5,충청남도 태안군,3510101,220208,305546,781,29561.0
6,충청남도 천안시 동남구,7688465,253277,989470,73,24629.0
6,충청남도 천안시 서북구,6436085,261941,1168364,89,32619.0
6,충청남도 공주시,3884599,167662,517979,130,25345.0
6,충청남도 보령시,3915214,138306,344097,288,21851.0
6,충청남도 아산시,8275105,297862,970058,97,32229.0
6,충청남도 서산시,5006896,104769,357115,108,21307.0
6,충청남도 논산시,3605536,67263,328473,58,11325.0
6,충청남도 계룡시,1206663,22285,109122,17,6716.0
6,충청남도 당진시,5649380,160181,441728,52,18607.0
6,충청남도 금산군,2017567,29261,238355,32,6562.0
6,충청남도 부여군,2489346,57103,179146,20,12455.0
6,충청남도 서천군,2015392,49052,184492,31,8082.0
6,충청남도 청양군,869396,11974,96349,18,7007.0
6,충청남도 홍성군,2841289,42218,228475,29,10668.0
6,충청남도 예산군,2866058,105784,312736,46,21306.0
6,충청남도 태안군,3373763,226498,368441,793,29980.0
7,충청남도 천안시 동남구,7417648,255434,772966,74,26476.0
7,충청남도 천안시 서북구,6506729,274937,964862,88,35379.0
7,충청남도 공주시,3725917,125719,395761,130,26766.0
7,충청남도 보령시,3981355,133806,274644,287,27192.0
7,충청남도 아산시,8304315,290394,787632,89,33516.0
7,충청남도 서산시,4834261,102385,278688,107,20901.0
7,충청남도 논산시,3446976,63350,274016,58,14339.0
7,충청남도 계룡시,1227027,21198,86620,17,8008.0
7,충청남도 당진시,5388047,141087,328383,50,19748.0
7,충청남도 금산군,1959337,26851,177629,32,6463.0
7,충청남도 부여군,2487749,58269,137545,21,16087.0
7,충청남도 서천군,1851595,36294,124807,32,7923.0
7,충청남도 청양군,835948,11374,73623,18,11747.0
7,충청남도 홍성군,2561344,40165,182452,31,11214.0
7,충청남도 예산군,2686134,95192,236138,46,18566.0
7,충청남도 태안군,3318634,199618,257145,802,32238.0
8,충청남도 천안시 동남구,7689195,285169,818104,75,27933.0
8,충청남도 천안시 서북구,6476803,277839,956580,90,39178.0
8,충청남도 공주시,3905705,142581,466821,134,28185.0
8,충청남도 보령시,4181150,178178,368851,291,27813.0
8,충청남도 아산시,8597760,309164,804446,87,36081.0
8,충청남도 서산시,4893375,122392,325993,109,21751.0
8,충청남도 논산시,3506569,75102,294694,58,12826.0
8,충청남도 계룡시,1253104,20969,88999,17,7535.0
8,충청남도 당진시,5379557,159479,383470,51,18793.0
8,충청남도 금산군,2017437,33636,204194,32,7744.0
8,충청남도 부여군,2432231,61429,149975,23,15221.0
8,충청남도 서천군,2185636,65279,174192,34,8035.0
8,충청남도 청양군,826292,16045,86344,18,9604.0
8,충청남도 홍성군,2768850,47378,203785,32,10712.0
8,충청남도 예산군,2800241,110870,266238,46,20400.0
8,충청남도 태안군,3632210,275319,383461,820,31830.0
9,충청남도 천안시 동남구,7707527,254204,931409,76,26623.0
9,충청남도 천안시 서북구,6400290,255118,1027213,93,34934.0
9,충청남도 공주시,3873535,165205,612249,135,26729.0
9,충청남도 보령시,4050136,207150,362081,293,24585.0
9,충청남도 아산시,8380961,311487,903524,88,34053.0
9,충청남도 서산시,4706485,132340,356119,112,20479.0
9,충청남도 논산시,3557512,79407,353833,58,11153.0
9,충청남도 계룡시,1187859,23812,94361,17,7882.0
9,충청남도 당진시,5408502,180290,479907,51,18813.0
9,충청남도 금산군,2103020,35152,236046,31,8631.0
9,충청남도 부여군,2508225,79656,211997,25,14577.0
9,충청남도 서천군,2251264,91447,222113,35,8256.0
9,충청남도 청양군,931573,19848,109212,19,7952.0
9,충청남도 홍성군,2743674,76956,261235,33,12883.0
9,충청남도 예산군,2823946,140830,318505,46,21985.0
9,충청남도 태안군,3421366,303698,345570,819,29276.0
10,충청남도 천안시 동남구,8151534,276641,845406,77,28208.0
10,충청남도 천안시 서북구,7106323,253198,975012,93,35687.0
10,충청남도 공주시,3967838,189765,495987,136,28836.0
10,충청남도 보령시,4178538,199877,315983,293,25646.0
10,충청남도 아산시,9115527,354022,843640,88,34653.0
10,충청남도 서산시,5047443,142745,309501,115,21181.0
10,충청남도 논산시,3726716,87029,298826,59,12382.0
10,충청남도 계룡시,1355663,30993,102480,17,8702.0
10,충청남도 당진시,5872287,187508,415244,53,21173.0
10,충청남도 금산군,2338431,45054,221731,32,8889.0
10,충청남도 부여군,2577457,98276,174184,25,14425.0
10,충청남도 서천군,2233072,81866,178876,36,7586.0
10,충청남도 청양군,935789,18312,85805,19,8143.0
10,충청남도 홍성군,2893414,74312,218859,33,13100.0
10,충청남도 예산군,3036886,156416,286486,46,21135.0
10,충청남도 태안군,3658235,315359,326629,813,31717.0
11,충청남도 천안시 동남구,7823869,242055,1057692,78,26557.0
11,충청남도 천안시 서북구,7001046,248086,1214332,96,39295.0
11,충청남도 공주시,3407673,122289,522755,135,22575.0
11,충청남도 보령시,3581655,128519,299259,293,20866.0
11,충청남도 아산시,8595734,311947,1058354,91,35562.0
11,충청남도 서산시,4641754,107283,348697,117,21725.0
11,충청남도 논산시,3446403,65125,343935,59,11324.0
11,충청남도 계룡시,1158799,22761,108932,17,7245.0
11,충청남도 당진시,5290191,132858,464419,53,19708.0
11,충청남도 금산군,1991958,24523,223770,32,6834.0
11,충청남도 부여군,2259676,55515,179099,25,13045.0
11,충청남도 서천군,1887917,45326,175256,37,6708.0
11,충청남도 청양군,787366,11905,99021,20,9106.0
11,충청남도 홍성군,2750380,52986,252759,33,11889.0
11,충청남도 예산군,2712018,103806,318120,48,20118.0
11,충청남도 태안군,2769178,146968,246558,808,26531.0
12,충청남도 천안시 동남구,7643145,236508,783584,79,23618.0
12,충청남도 천안시 서북구,7034276,282955,957363,96,38716.0
12,충청남도 공주시,3181870,99691,350433,135,18987.0
12,충청남도 보령시,3662058,135118,222207,296,17136.0
12,충청남도 아산시,8585578,299305,769090,91,35833.0
12,충청남도 서산시,4550701,97924,249608,117,20673.0
12,충청남도 논산시,3374364,60868,250201,59,11589.0
12,충청남도 계룡시,1208471,21361,84983,17,7156.0
12,충청남도 당진시,5197057,125727,292097,54,19016.0
12,충청남도 금산군,1809290,17249,144677,33,5319.0
12,충청남도 부여군,2158298,42449,114060,25,14517.0
12,충청남도 서천군,1841777,37911,121533,36,5199.0
12,충청남도 청양군,762430,14656,68570,20,8521.0
12,충청남도 홍성군,2580346,46288,177140,33,11197.0
12,충청남도 예산군,2621335,104285,227725,47,22728.0
12,충청남도 태안군,2626910,123051,160857,811,23166.0
1,충청북도 청주시 상당구,5395737,86914,526147,64,18064.0
1,충청북도 청주시 서원구,5483231,65174,511490,15,11380.0
1,충청북도 청주시 흥덕구,7056830,204530,851890,85,13952.0
1,충청북도 청주시 청원구,5136171,119326,500541,44,11884.0
1,충청북도 충주시,6549776,108862,318217,116,15488.0
1,충청북도 제천시,2990255,81117,244669,119,12221.0
1,충청북도 보은군,951502,11287,81343,36,5380.0
1,충청북도 옥천군,1867395,16889,132872,16,5136.0
1,충청북도 영동군,1442983,10743,87658,12,6876.0
1,충청북도 증평군,1217285,16655,81389,6,3662.0
1,충청북도 진천군,2267421,36105,216619,38,7430.0
1,충청북도 괴산군,1215631,14254,133919,65,7507.0
1,충청북도 음성군,3410619,36462,277114,29,8162.0
1,충청북도 단양군,1105297,45133,101135,171,8931.0
2,충청북도 청주시 상당구,5017977,92754,506611,64,19523.0
2,충청북도 청주시 서원구,5047356,67445,511483,16,13811.0
2,충청북도 청주시 흥덕구,6699986,207584,857847,86,15257.0
2,충청북도 청주시 청원구,4789608,123315,513095,47,12489.0
2,충청북도 충주시,6009826,135467,288705,115,23328.0
2,충청북도 제천시,2754773,92955,218680,122,12319.0
2,충청북도 보은군,866978,15346,74526,34,4020.0
2,충청북도 옥천군,1656044,17092,125840,16,4669.0
2,충청북도 영동군,1282766,10621,71414,12,5166.0
2,충청북도 증평군,1134833,19446,81317,6,4043.0
2,충청북도 진천군,2169639,46413,225039,37,7131.0
2,충청북도 괴산군,1062913,15325,108730,64,5936.0
2,충청북도 음성군,3157265,48109,276498,28,7733.0
2,충청북도 단양군,982532,62972,100744,173,8496.0
3,충청북도 청주시 상당구,6016481,118516,557370,65,23644.0
3,충청북도 청주시 서원구,6104000,76924,606339,16,13627.0
3,충청북도 청주시 흥덕구,7620710,228742,899390,85,16635.0
3,충청북도 청주시 청원구,5629397,140211,575398,49,13339.0
3,충청북도 충주시,7212117,179171,358493,116,18964.0
3,충청북도 제천시,3323909,103525,277112,118,13710.0
3,충청북도 보은군,1065669,21955,92392,34,4903.0
3,충청북도 옥천군,2050568,30323,158102,15,7558.0
3,충청북도 영동군,1545176,15038,85140,12,5762.0
3,충청북도 증평군,1349519,24306,90316,6,5189.0
3,충청북도 진천군,2556364,71404,251445,37,9123.0
3,충청북도 괴산군,1371964,20229,138368,64,9173.0
3,충청북도 음성군,3703143,70538,303236,28,8052.0
3,충청북도 단양군,1124903,58394,105851,173,10389.0
4,충청북도 청주시 상당구,5652354,126322,527827,78,22997.0
4,충청북도 청주시 서원구,5420830,76570,545971,16,14617.0
4,충청북도 청주시 흥덕구,7026605,236026,858408,87,19155.0
4,충청북도 청주시 청원구,5075974,147083,541865,49,13069.0
4,충청북도 충주시,6854466,202450,321733,126,19239.0
4,충청북도 제천시,3282097,129861,262282,125,15032.0
4,충청북도 보은군,1100345,27807,95863,37,7021.0
4,충청북도 옥천군,2079581,37757,165447,15,9347.0
4,충청북도 영동군,1539548,16372,87778,12,6521.0
4,충청북도 증평군,1302194,27090,89787,6,5226.0
4,충청북도 진천군,2419413,82922,254588,38,8820.0
4,충청북도 괴산군,1386005,26522,144387,74,8297.0
4,충청북도 음성군,3579941,72225,304646,28,9339.0
4,충청북도 단양군,1298058,92882,128574,188,12541.0
5,충청북도 청주시 상당구,5946275,125127,554931,80,26216.0
5,충청북도 청주시 서원구,5932316,80966,555598,16,15759.0
5,충청북도 청주시 흥덕구,7592980,241647,872751,87,21726.0
5,충청북도 청주시 청원구,5613421,153982,558118,47,15934.0
5,충청북도 충주시,7467618,210382,357594,130,23082.0
5,충청북도 제천시,3577791,133723,289373,127,21307.0
5,충청북도 보은군,1184338,30123,105924,38,7727.0
5,충청북도 옥천군,2163432,34674,173388,15,9333.0
5,충청북도 영동군,1648646,18957,99769,12,8537.0
5,충청북도 증평군,1388821,29203,92801,6,8073.0
5,충청북도 진천군,2551282,84387,260404,39,11037.0
5,충청북도 괴산군,1536345,29203,158593,74,11518.0
5,충청북도 음성군,3975691,78947,317368,29,12392.0
5,충청북도 단양군,1440243,101057,150693,189,18292.0
6,충청북도 청주시 상당구,5472654,121741,677950,81,24441.0
6,충청북도 청주시 서원구,4811071,75926,673260,16,13030.0
6,충청북도 청주시 흥덕구,6883414,235101,1074478,88,20619.0
6,충청북도 청주시 청원구,4581603,154144,675771,46,17145.0
6,충청북도 충주시,7006187,209222,435679,130,22987.0
6,충청북도 제천시,3367142,133969,348600,130,18257.0
6,충청북도 보은군,1080411,27769,121862,39,6749.0
6,충청북도 옥천군,1965542,30168,205837,15,8232.0
6,충청북도 영동군,1547611,19248,119391,12,7216.0
6,충청북도 증평군,1338489,27867,114414,6,5108.0
6,충청북도 진천군,2757772,80352,319700,41,10050.0
6,충청북도 괴산군,1505127,34975,206589,74,9873.0
6,충청북도 음성군,3685953,79262,393413,29,9712.0
6,충청북도 단양군,1374216,106414,185877,189,19856.0
7,충청북도 청주시 상당구,5444386,109820,538361,78,23784.0
7,충청북도 청주시 서원구,4828489,77748,544776,16,14653.0
7,충청북도 청주시 흥덕구,7019373,239236,885050,87,26145.0
7,충청북도 청주시 청원구,4575636,151171,537959,47,17824.0
7,충청북도 충주시,6994053,191220,345945,131,24367.0
7,충청북도 제천시,3453640,134615,281846,134,18866.0
7,충청북도 보은군,1048974,22819,90461,41,6336.0
7,충청북도 옥천군,1926929,24104,150330,14,7065.0
7,충청북도 영동군,1523928,16607,92432,14,6059.0
7,충청북도 증평군,1328398,23543,89445,8,5902.0
7,충청북도 진천군,2498671,67190,248086,41,9062.0
7,충청북도 괴산군,1544180,36455,172324,72,15115.0
7,충청북도 음성군,3566131,70199,315150,29,9898.0
7,충청북도 단양군,1329521,94131,132972,185,20302.0
8,충청북도 청주시 상당구,5467265,123066,563602,78,25305.0
8,충청북도 청주시 서원구,4757895,80846,541441,16,14151.0
8,충청북도 청주시 흥덕구,7091819,241201,882802,85,21879.0
8,충청북도 청주시 청원구,4569789,157247,544452,48,16594.0
8,충청북도 충주시,7110264,226815,407379,134,24736.0
8,충청북도 제천시,3666769,179544,365421,135,23181.0
8,충청북도 보은군,1114398,31161,115010,41,7730.0
8,충청북도 옥천군,1934366,28050,162916,14,7179.0
8,충청북도 영동군,1623575,25578,119894,14,8478.0
8,충청북도 증평군,1340191,28442,97034,8,6965.0
8,충청북도 진천군,2593673,74663,250271,42,11104.0
8,충청북도 괴산군,1752719,56424,230549,73,14184.0
8,충청북도 음성군,3617843,78733,322475,29,9836.0
8,충청북도 단양군,1526017,139094,202539,187,24272.0
9,충청북도 청주시 상당구,5461512,133867,617803,76,24443.0
9,충청북도 청주시 서원구,4834252,79666,638402,16,14354.0
9,충청북도 청주시 흥덕구,6739803,239673,964546,88,21248.0
9,충청북도 청주시 청원구,4743730,160638,634067,49,18165.0
9,충청북도 충주시,7090913,219880,463785,135,20148.0
9,충청북도 제천시,3402826,147204,377906,133,19777.0
9,충청북도 보은군,1288576,31344,134271,42,5838.0
9,충청북도 옥천군,1979776,32719,193369,14,6967.0
9,충청북도 영동군,1574794,24156,133562,14,6052.0
9,충청북도 증평군,1289631,30208,105692,8,5088.0
9,충청북도 진천군,2496523,81036,280637,42,9264.0
9,충청북도 괴산군,1702989,39671,212377,75,8686.0
9,충청북도 음성군,3444089,93182,386980,28,9194.0
9,충청북도 단양군,1485062,107003,178853,187,18580.0
10,충청북도 청주시 상당구,5800582,165888,577833,76,26910.0
10,충청북도 청주시 서원구,4956209,78481,569602,16,16211.0
10,충청북도 청주시 흥덕구,7079487,243429,898228,87,21286.0
10,충청북도 청주시 청원구,5240403,171696,591642,49,18351.0
10,충청북도 충주시,7449282,246756,378692,135,24151.0
10,충청북도 제천시,3636434,195889,322444,133,22612.0
10,충청북도 보은군,1641623,67711,145551,42,8177.0
10,충청북도 옥천군,2043930,39721,164080,16,6318.0
10,충청북도 영동군,1619658,25175,103251,14,5909.0
10,충청북도 증평군,1429931,34842,104877,8,5426.0
10,충청북도 진천군,2652004,87162,266991,41,9980.0
10,충청북도 괴산군,1707346,59410,183923,77,10222.0
10,충청북도 음성군,3563238,91993,340596,28,9763.0
10,충청북도 단양군,1729311,169468,188225,187,21272.0
11,충청북도 청주시 상당구,5328500,115346,677336,76,22928.0
11,충청북도 청주시 서원구,4763351,72871,714361,16,16920.0
11,충청북도 청주시 흥덕구,6925712,239043,1148172,86,24543.0
11,충청북도 청주시 청원구,5011068,144146,715830,52,16193.0
11,충청북도 충주시,7003519,192616,435762,138,21554.0
11,충청북도 제천시,3296031,133402,342698,135,21922.0
11,충청북도 보은군,1252302,32241,128756,42,7070.0
11,충청북도 옥천군,1856751,28055,190210,15,7220.0
11,충청북도 영동군,1455520,17436,112116,13,7613.0
11,충청북도 증평군,1304396,24101,117013,8,5836.0
11,충청북도 진천군,2462538,68401,325991,41,9813.0
11,충청북도 괴산군,1474740,31698,187958,79,9284.0
11,충청북도 음성군,3303685,76674,419966,27,8533.0
11,충청북도 단양군,1311346,96021,168497,185,15732.0
12,충청북도 청주시 상당구,5401308,106244,534387,79,23979.0
12,충청북도 청주시 서원구,4592896,91744,555078,14,16676.0
12,충청북도 청주시 흥덕구,7067018,248942,891239,86,25775.0
12,충청북도 청주시 청원구,5015750,156007,553707,52,16946.0
12,충청북도 충주시,7237488,142321,297508,139,19193.0
12,충청북도 제천시,3092440,98343,227975,137,17284.0
12,충청북도 보은군,996234,14639,71629,42,7273.0
12,충청북도 옥천군,1745814,17561,125762,16,6822.0
12,충청북도 영동군,1362806,12144,73718,13,6095.0
12,충청북도 증평군,1320041,21978,86526,8,4650.0
12,충청북도 진천군,2372011,49111,231725,41,8655.0
12,충청북도 괴산군,1211365,16084,112552,79,6813.0
12,충청북도 음성군,3083478,50880,292745,27,7499.0
12,충청북도 단양군,1042746,43431,87788,186,11042.0
